9500 3000
4980 2898 -0.840500
4981 2182 0.589400
4981 2808 1.273200
4982 290 1.005600
4982 332 -0.971200
4982 1099 -0.016300
4982 1720 -0.102300
4982 2707 0.279500
4983 1344 -0.005200
4983 2761 -0.771900
4984 2238 0.068900
4984 2287 0.078800
4985 723 0.632800
4985 1429 -0.271400
4986 790 1.759300
4986 1045 3.726100
4986 2516 0.008700
4986 2556 -0.321600
4987 462 -0.099300
4987 1487 1.211500
4989 203 -0.709800
4989 704 0.691400
4989 977 0.202600
4989 1568 -1.407500
4990 1714 -1.455900
4990 2166 0.323700
4991 2392 1.216700
4992 739 -0.537600
4992 873 0.356000
4992 2136 1.929300
4993 541 -1.526100
4993 2279 -0.613500
4993 2385 0.342000
4994 120 -1.149500
4994 740 -0.534900
4994 1852 1.251500
4994 2613 1.420400
4995 618 -0.719000
4996 2836 0.151400
4997 2672 0.516600
4998 1067 0.853100
4998 1095 -1.201500
4998 1900 1.488700
4998 1949 -0.940400
4999 312 0.795100
4999 1012 0.371100
4999 1773 -1.218000
4999 2239 -0.197800
4999 2382 -0.424600
4999 2521 1.296500
5000 660 -0.626800
5000 2448 0.304500
5001 1308 -1.110400
5001 2323 -0.877400
5001 2928 0.053500
5002 1476 -1.082400
5003 1639 -1.099500
5004 1837 0.199700
5004 2955 0.878100
5005 637 -0.541200
5005 719 -0.097900
5008 805 -0.196900
5008 811 0.794800
5008 1018 -2.613900
5008 1720 0.231200
5008 1956 1.141400
5008 2687 -0.584300
5009 2443 -1.674300
5009 2515 0.693000
5009 2978 2.177300
5010 919 -0.688700
5010 2590 -1.651600
5010 2958 -0.695500
5011 1740 0.088100
5011 2718 -1.942000
5012 423 -0.354900
5012 1030 -0.525100
5012 1761 -1.170400
5012 1935 -2.147100
5013 1618 -1.864500
5014 1282 -0.093800
5015 295 -0.643400
5015 459 -1.151700
5016 1312 0.500200
5016 1818 -0.901800
5017 1473 2.238900
5019 2697 2.798100
5020 0 1.212200
5020 250 -1.676700
5020 271 0.252300
5020 554 1.262100
5020 1397 -1.197500
5021 715 2.219700
5021 2982 0.335000
5022 672 1.142900
5022 1049 -0.051900
5022 1240 -1.502500
5022 1534 0.163200
5022 2570 -0.808900
5022 2613 -1.073800
5023 2094 -0.203700
5024 235 -2.696100
5024 1586 -0.490300
5024 2525 -1.143700
5025 2469 -1.850700
5026 379 0.806000
5026 1904 -0.297300
5026 2537 0.152900
5027 274 0.072900
5027 1067 -1.146100
5027 1782 -0.800800
5027 1938 1.376500
5028 665 0.130800
5028 1619 -0.492500
5028 2353 -0.384300
5029 897 -0.773700
5030 18 -0.100300
5030 1715 0.216900
5031 683 -0.326600
5031 2714 1.569400
5033 437 1.218300
5033 1358 0.592500
5033 2071 1.283600
5033 2329 -0.525400
5034 187 -0.860900
5034 1451 2.172600
5034 2973 -0.971800
5035 37 -0.405200
5036 373 1.851200
5036 663 -0.753700
5036 706 -0.700500
5036 2995 0.544800
5037 2349 0.692900
5037 2743 0.474800
5038 880 0.782300
5038 888 0.785500
5038 1034 0.678800
5039 443 0.496100
5039 1367 0.486100
5040 241 -0.876500
5040 693 -0.897200
5040 836 0.807300
5040 1416 1.534000
5041 1079 0.800100
5041 1902 0.063100
5041 1949 -0.460600
5041 2505 1.866100
5041 2978 -0.035800
5042 1742 0.279900
5042 2622 1.009300
5042 2635 -1.767400
5042 2870 1.701100
5043 958 -0.600800
5043 1227 1.253200
5044 117 -0.535700
5044 673 -0.087700
5044 1000 0.744300
5044 1099 -0.103000
5044 1118 -0.242300
5044 1504 1.008100
5044 2998 -1.411800
5045 695 0.328800
5045 1972 -0.702200
5046 654 0.384800
5046 1491 0.767400
5046 1572 0.874200
5047 20 0.575400
5047 387 -1.018700
5047 1924 1.030800
5047 2869 -0.659000
5048 365 -1.749400
5048 656 0.708500
5048 1258 -0.989400
5048 1260 0.631400
5048 2109 -0.449500
5048 2262 -1.033600
5049 1228 -0.477900
5049 2554 -1.735900
5050 1946 -0.211300
5051 1484 -0.358600
5051 2314 -1.202600
5051 2516 -0.814100
5052 291 0.286200
5052 1226 0.292900
5052 1689 0.946500
5052 1910 -0.164800
5052 1985 1.925200
5052 2087 -0.099600
5052 2145 -1.931800
5052 2635 -1.415900
5053 1240 -1.923500
5053 2054 -0.198400
5053 2386 0.363000
5053 2461 2.153600
5054 6 0.921100
5054 2033 -1.168500
5054 2039 -1.435600
5054 2819 -0.219900
5055 298 -0.598000
5055 393 0.733800
5055 588 -1.098600
5056 1066 0.059900
5056 1356 -1.001900
5056 2267 1.997500
5057 799 0.695600
5058 418 0.096600
5058 1207 2.149000
5059 467 0.272600
5059 1499 1.034200
5060 82 -0.963400
5060 1363 1.160300
5060 1878 0.341100
5060 2017 0.145600
5061 381 -0.297900
5061 1904 -0.282500
5061 2240 -1.005000
5061 2804 -0.348000
5062 638 -0.183800
5062 1973 0.537900
5062 2722 -0.782700
5062 2732 -0.228000
5063 673 -0.294300
5063 2126 -1.097900
5063 2162 -0.276700
5063 2725 -0.675000
5064 764 0.465800
5064 1186 -0.944600
5064 2109 0.149200
5064 2929 1.446000
5065 262 -0.789800
5065 2164 -1.160700
5065 2989 -0.565300
5068 789 -0.232500
5068 2494 -0.360700
5068 2793 1.931200
5069 1875 0.711800
5069 1892 -0.148700
5069 2613 0.227800
5069 2731 -0.090800
5069 2923 -0.698100
5070 863 -0.937600
5070 2280 -0.885200
5070 2403 -0.329600
5070 2777 -0.893300
5071 1519 0.638400
5071 1584 -0.584600
5071 2702 -1.438600
5072 229 0.719500
5072 277 0.050500
5072 933 0.656700
5072 1484 0.820200
5072 2279 1.038100
5072 2945 -1.380500
5073 642 0.908900
5074 924 0.845100
5074 1295 0.005800
5074 2247 -1.147900
5074 2683 -0.903300
5074 2947 0.105300
5075 1123 -0.399800
5076 78 0.247300
5076 322 -1.504000
5076 973 1.163500
5076 1551 -0.832100
5076 1700 -0.551700
5076 1839 -0.240600
5076 1943 0.551800
5076 1970 -0.546800
5077 824 0.879600
5077 1235 -0.746200
5077 2634 0.004000
5078 404 1.827100
5078 466 -0.157500
5078 2777 0.681000
5079 621 -0.225200
5079 1290 1.007000
5080 2824 0.813100
5081 1074 -0.638600
5081 1338 -0.612500
5081 1387 0.750300
5081 2521 -1.488700
5082 1772 -0.752200
5082 2059 -1.250700
5082 2932 -0.416100
5082 2961 0.418600
5083 21 0.886100
5083 1088 -0.579000
5083 1154 -1.694400
5083 1453 -0.097900
5083 2557 1.967400
5084 1089 1.869600
5084 2667 -0.352600
5085 1938 -0.217200
5086 1671 0.478000
5086 1747 2.483900
5086 2012 0.780000
5086 2057 -0.234700
5086 2191 1.027500
5086 2767 -1.673500
5087 120 -1.301900
5087 1102 1.058900
5087 1235 -0.216300
5087 1928 -0.515000
5088 276 0.031000
5088 899 0.690100
5088 1360 0.368600
5089 2712 0.061200
5090 1953 1.463000
5091 550 -1.257700
5091 1832 -2.883900
5093 654 0.885600
5093 990 -0.304000
5093 1154 0.296700
5093 2365 -1.322400
5093 2527 0.694600
5094 2662 0.626500
5095 2 0.220600
5095 675 -0.726300
5095 1578 2.254800
5095 1734 -1.852400
5095 1931 -0.875100
5095 2623 2.414100
5096 432 -0.111200
5096 788 -0.979500
5096 1719 -0.039800
5096 1731 -0.099000
5097 342 0.544800
5097 2540 0.554600
5098 36 -0.902100
5098 905 0.799600
5098 2019 -1.796400
5100 739 0.585200
5101 113 -1.134000
5101 674 -0.089500
5102 1960 -0.283100
5102 2658 0.155100
5103 2883 -1.157200
5105 203 0.179400
5105 666 0.812300
5105 833 -0.856500
5106 446 -0.036700
5106 1058 1.769600
5106 2471 -0.264800
5106 2574 0.316500
5106 2591 0.291800
5107 161 0.163000
5107 2182 -0.879200
5107 2186 0.205100
5107 2934 -0.697300
5107 2954 0.845300
5108 336 1.514800
5108 1480 -1.830000
5108 1963 0.747700
5108 2988 -0.120700
5109 133 -1.189300
5109 1131 0.951400
5109 1136 -1.382800
5110 434 -1.199000
5110 1220 -0.993700
5111 183 -1.822600
5111 308 -0.721600
5111 1508 0.755100
5111 1613 0.986600
5111 2203 0.634000
5112 1306 -0.626100
5112 1322 1.891800
5112 2636 -0.940700
5113 572 -0.429500
5113 1970 -1.354600
5114 1477 -0.433300
5114 1980 -0.508300
5115 713 -0.249800
5115 886 1.232900
5116 1900 0.961500
5116 2038 -0.698900
5117 237 -0.834300
5117 493 0.119500
5117 612 -1.167300
5117 2687 1.109700
5117 2696 0.286500
5117 2960 -0.012400
5118 8 -0.041400
5118 1377 0.801000
5119 1187 0.064100
5119 1492 -1.847600
5119 2130 0.117200
5120 34 -0.375000
5120 698 0.593900
5120 747 -1.345700
5120 2237 -2.020300
5120 2650 -0.735900
5121 251 1.532200
5121 291 -0.756100
5121 983 0.612000
5121 1635 -0.591800
5121 1751 1.424800
5122 1155 0.193500
5122 2147 0.739100
5123 181 -0.222700
5123 2769 1.381400
5124 1062 0.122600
5125 456 0.231100
5125 809 0.764400
5125 1386 0.939300
5125 1431 0.854600
5125 2157 -0.428100
5127 668 -0.437100
5127 714 0.336300
5127 904 -0.070500
5127 1668 -0.548900
5129 475 0.402500
5129 1354 -0.826500
5129 2309 1.249900
5129 2805 -1.156600
5131 1197 -0.183600
5131 1561 -0.148900
5131 1838 0.736600
5131 1909 1.233400
5132 2659 0.001600
5133 921 -0.172900
5133 1636 1.580100
5133 1671 -0.026200
5133 2107 -0.381800
5133 2737 -0.052300
5134 131 1.226400
5134 175 0.164400
5134 350 0.894400
5134 2181 -0.569000
5134 2228 1.050100
5134 2467 0.118000
5135 935 -0.487400
5135 1004 -0.876400
5135 1056 -3.113800
5135 1650 -0.031200
5135 2735 0.373100
5136 189 -1.710200
5136 1280 -0.416200
5136 1346 1.128700
5136 2017 -1.700200
5136 2670 -0.505100
5136 2703 1.098600
5136 2752 -0.348900
5136 2822 1.255500
5137 1046 -1.771500
5137 1076 2.134300
5137 1676 1.826100
5137 1941 -0.604100
5138 413 -0.844900
5139 107 0.317200
5140 1374 -0.748700
5140 1582 1.614300
5140 2905 0.672400
5141 838 -0.624200
5141 1073 1.864100
5141 1262 -0.924100
5142 2437 0.557800
5143 384 -0.319900
5143 1032 0.942200
5144 1145 -0.353300
5145 2474 0.995500
5145 2996 -0.539200
5146 254 0.067700
5146 474 0.350400
5146 2468 1.211900
5146 2852 0.015600
5146 2961 -1.012000
5147 1719 1.696000
5148 74 0.669900
5148 1031 0.611500
5148 2907 0.208700
5149 59 -0.429600
5149 143 1.958200
5149 953 0.221400
5149 2469 0.822300
5150 1388 -0.014300
5150 1758 0.877200
5150 2085 0.524000
5151 948 1.156100
5151 1241 -0.238100
5151 2078 -0.815300
5152 70 0.976400
5152 1157 -0.531800
5152 1620 -0.321600
5152 1979 -0.686300
5153 1646 -0.142800
5153 2681 0.690600
5154 1056 -1.158800
5154 2227 -0.985800
5154 2584 0.911200
5155 204 -0.595000
5155 1969 -0.391000
5155 2586 -0.019800
5156 223 0.361600
5156 991 0.244400
5156 1467 -0.840700
5156 1490 -0.684800
5156 1964 -0.131100
5156 2098 -0.091900
5156 2157 0.530100
5157 509 -0.804100
5157 1387 0.577200
5157 1452 -1.442600
5158 1516 0.371400
5158 1685 -2.173500
5158 1726 -1.355200
5158 1743 0.050600
5158 1862 -0.090500
5159 780 1.257800
5159 1440 0.774300
5159 2522 0.745000
5159 2792 0.253300
5160 679 0.021400
5160 2670 -1.196100
5160 2690 0.697800
5161 185 2.757600
5161 1098 0.145700
5162 691 1.443900
5162 819 -0.598300
5162 1591 -1.188700
5162 1867 1.759900
5163 1310 0.386800
5163 2315 1.259400
5164 1267 0.213900
5165 1519 1.770100
5165 2435 -0.246400
5165 2913 -2.187800
5166 154 0.383800
5166 412 -0.110000
5166 1203 0.664900
5166 1276 0.692500
5166 2394 0.334500
5167 1254 0.696800
5167 1802 0.356800
5167 1892 -0.716300
5167 2297 1.763400
5168 307 0.108600
5168 472 1.162300
5168 833 -0.868000
5168 1462 0.645500
5168 1597 1.252500
5168 2069 1.193900
5169 1140 0.370100
5169 1374 -2.099400
5169 2656 0.133600
5169 2886 0.363000
5170 673 -1.862100
5170 750 0.520300
5170 875 0.298200
5170 1075 -1.291800
5170 1500 -1.256200
5170 2657 -1.142200
5171 927 0.891900
5171 1280 0.043700
5171 2041 -1.922400
5172 64 -1.616900
5172 440 1.019900
5173 2151 1.108300
5173 2520 -0.464900
5174 308 0.177100
5174 1221 -0.038600
5174 1961 0.359300
5174 2852 -0.250200
5175 369 -0.667100
5175 423 -0.121700
5175 1804 0.048400
5176 246 -0.224500
5176 1121 -0.062200
5176 2263 -0.265100
5176 2369 0.274000
5177 182 0.392800
5177 996 0.674800
5177 2697 1.158400
5178 2484 -1.215300
5179 163 1.151100
5179 1350 0.100700
5180 1481 1.952000
5180 1980 -1.242800
5181 20 -0.677900
5181 1266 -0.196400
5182 120 1.063000
5182 1507 1.386800
5183 2106 -0.370400
5184 380 -0.057900
5184 1556 1.531700
5185 529 0.437700
5185 866 2.078100
5186 211 -1.369400
5186 359 1.418200
5186 1518 0.843800
5187 611 1.700800
5187 713 1.655600
5188 491 1.765300
5188 1483 0.269700
5188 1960 0.588300
5189 861 -0.709100
5190 252 -0.888300
5190 1067 0.103200
5190 2189 -1.040500
5190 2659 0.660200
5191 250 -2.311300
5191 267 -0.070600
5191 402 -1.201600
5191 431 1.593400
5191 1812 0.775200
5191 2480 1.262700
5191 2955 0.240700
5192 132 -1.122800
5192 208 -0.961500
5192 1051 -0.029200
5192 2145 -1.436700
5192 2153 0.042200
5193 1260 0.109600
5193 1388 -0.919500
5193 1901 0.792100
5193 1911 0.046300
5193 2008 -0.532900
5193 2922 0.391600
5194 272 -0.117900
5194 275 0.006900
5194 2175 -0.322700
5194 2299 0.960000
5194 2905 -0.239200
5195 90 -1.273700
5195 566 0.481300
5195 1459 -1.067700
5195 1805 -1.878100
5195 2415 -0.382900
5196 1275 1.535600
5196 1441 -0.842600
5196 2273 1.228000
5196 2974 0.496400
5197 205 -0.068800
5197 1305 0.713300
5197 1328 0.493300
5197 1989 -0.441800
5198 263 -1.106900
5198 2968 0.270200
5199 1509 1.953800
5200 1592 0.570600
5200 2799 0.316000
5201 116 -0.043500
5201 1203 1.318400
5201 2770 -0.053900
5202 66 0.032500
5202 1337 0.214700
5203 89 0.732400
5203 467 -1.046200
5203 619 0.566300
5203 732 -0.590500
5203 1098 0.733100
5203 1767 -0.197600
5203 2672 0.033600
5204 2740 0.117200
5205 272 -0.398500
5205 1107 -1.880000
5205 1880 0.461100
5205 2388 1.312100
5206 253 -1.559400
5206 553 0.456000
5206 2491 -1.039300
5206 2667 0.684700
5207 1097 1.458300
5207 1174 0.037700
5207 1448 -0.609000
5207 1684 1.154900
5208 1388 0.082600
5208 1735 -0.548800
5209 191 -0.975400
5209 579 0.035600
5209 1178 -1.379100
5209 1899 -0.032400
5209 2207 0.768200
5210 1259 -0.280700
5210 2269 0.657900
5210 2615 0.205400
5211 2887 0.884600
5212 485 -1.143000
5212 1858 -0.303400
5212 2310 -0.569500
5213 531 0.433700
5213 1117 -1.780200
5213 1679 0.463500
5214 1309 -0.694700
5215 569 0.413600
5216 1393 0.123700
5216 1940 -1.079900
5216 2741 0.133700
5217 2045 -0.449200
5217 2194 -0.695700
5217 2921 -0.679500
5218 1295 -1.184800
5218 1629 -0.825900
5218 2222 -0.456500
5218 2423 -0.367500
5219 45 -0.624000
5219 188 0.218400
5220 1492 0.102300
5220 2486 0.973500
5221 1114 -0.389700
5221 1333 0.994700
5222 444 -1.486000
5222 1448 0.911800
5222 2188 -0.720900
5222 2994 -0.356100
5223 542 -0.498400
5224 469 -0.491100
5224 499 -0.017200
5224 1024 0.249300
5224 2776 -0.738000
5225 1750 -0.231800
5226 1460 -0.312900
5226 2252 0.783700
5226 2260 1.326600
5227 960 -0.719500
5227 2984 0.027900
5228 1906 1.638800
5228 2919 -0.370200
5229 309 1.396900
5229 378 -1.175900
5229 399 -0.983000
5229 560 -0.156000
5229 1231 0.008400
5229 1448 0.023900
5230 336 0.443400
5230 676 -1.787200
5230 699 0.332300
5230 1275 0.734100
5230 2898 -1.700600
5231 158 1.306800
5231 1100 -0.486600
5231 1336 0.196500
5231 1925 0.848400
5231 2181 1.176100
5232 174 0.532500
5232 1253 0.293900
5233 631 1.091800
5233 2264 -0.735300
5234 862 0.194000
5234 1117 -1.557600
5234 1737 -1.358700
5234 1837 -2.052700
5234 1924 -0.404600
5235 472 -0.491800
5235 1994 -0.096300
5235 2979 -0.766500
5237 1427 0.030500
5238 1476 -0.053100
5238 1619 -0.698200
5238 2012 1.079300
5239 665 -0.369600
5239 2263 -1.563500
5239 2751 -0.360800
5239 2968 1.924200
5240 1313 -0.605400
5240 1341 0.652300
5240 1592 -2.052300
5240 1618 -1.312100
5240 1857 0.883900
5241 928 -1.241800
5241 2919 -0.261800
5242 189 0.282700
5242 1221 0.394000
5242 1308 0.695700
5242 1670 -0.784700
5242 2858 0.380600
5243 23 1.522400
5243 316 -1.766700
5244 2237 -0.591400
5244 2964 0.926800
5245 1350 0.240900
5245 2352 -0.525800
5245 2404 -0.797800
5245 2659 -0.668600
5245 2892 -1.010100
5247 162 -0.066000
5247 733 -0.431500
5247 1981 0.191400
5247 2934 -2.561600
5248 85 0.266400
5248 166 0.722100
5248 1534 -1.417800
5248 2266 -1.497400
5249 494 -2.362000
5249 612 0.133300
5249 2194 0.262700
5250 1229 0.276100
5250 1613 -0.839300
5250 2226 0.341300
5251 153 1.926200
5251 621 -1.507600
5251 1382 -0.098500
5251 1559 0.271600
5251 2256 2.014500
5252 1221 1.824500
5252 1324 1.065500
5252 2175 -0.111900
5252 2216 1.568500
5252 2859 -0.748500
5253 2013 -0.842400
5254 1906 -0.492100
5254 2079 -0.870700
5254 2624 -1.387800
5255 1073 -1.621900
5255 1696 -0.917800
5256 634 1.303300
5256 1418 0.366400
5256 2056 0.666900
5256 2535 0.352600
5256 2551 -0.925300
5257 1655 -1.338500
5258 2889 0.411300
5259 1038 0.613900
5259 2367 0.169000
5259 2607 -0.546800
5259 2979 1.699600
5260 2730 0.289900
5261 582 -0.346800
5261 1631 0.735400
5261 1796 0.049700
5261 2592 -1.763400
5261 2698 -1.076500
5262 196 0.635600
5262 216 -1.460500
5262 1591 -0.278100
5263 597 0.085900
5263 2474 1.780800
5264 1193 1.078400
5265 2235 -0.165700
5266 954 0.284200
5266 1820 0.850800
5267 1135 -0.314500
5267 1562 1.562200
5267 2436 0.545900
5267 2462 -0.903400
5267 2773 1.010800
5268 1659 2.244100
5268 2219 -1.097300
5268 2429 0.315600
5269 1184 0.512700
5269 1485 0.036700
5269 2437 1.138000
5269 2835 -1.247500
5270 1081 -1.025900
5270 1099 0.564700
5270 1611 -0.876100
5270 1890 0.434800
5271 728 -0.104700
5271 915 -1.122700
5271 1047 -0.918700
5271 1169 -1.148100
5272 434 1.149800
5272 2481 -1.398800
5272 2765 -1.084000
5273 1094 0.311600
5273 2148 0.320300
5274 789 0.783300
5274 871 0.175400
5274 1078 -0.349600
5274 1142 0.342500
5275 351 1.347900
5275 480 0.636800
5275 780 0.999600
5275 946 1.029200
5275 1760 1.038200
5275 2982 -1.722000
5276 370 -0.493500
5276 733 0.700700
5276 1102 -0.066100
5276 1568 -0.421200
5276 2550 0.504500
5277 600 -0.323400
5277 690 0.256500
5277 1439 1.845700
5277 1531 0.260500
5277 2200 -0.155000
5277 2393 -2.129000
5278 2860 -0.265000
5278 2931 0.364700
5279 88 0.368700
5279 2182 -2.369600
5279 2962 -0.671300
5279 2990 1.485400
5280 1740 0.869200
5281 1641 -0.761100
5281 1837 -0.279700
5281 1849 0.554200
5281 2671 0.382000
5281 2829 0.131100
5281 2991 -0.762600
5282 210 0.252400
5282 2220 -1.261200
5283 225 -0.986500
5283 355 1.295600
5283 901 0.628200
5283 989 -0.207300
5283 2767 0.101900
5285 935 0.697600
5286 1182 -1.897700
5286 2589 0.377100
5288 1603 0.803900
5289 613 0.161700
5289 2814 1.815200
5290 288 -0.398900
5290 2088 0.014600
5290 2692 -0.874300
5291 185 -0.250600
5291 232 0.343800
5291 632 1.822400
5291 840 -1.269500
5291 1126 1.007300
5291 1784 -0.548600
5291 2116 1.247100
5292 3 0.145100
5292 862 -0.042900
5292 1188 0.024100
5292 1822 -2.343400
5293 436 -0.070000
5293 1287 -0.326300
5293 1694 -0.195200
5293 1805 0.473900
5293 1888 -0.443100
5294 2064 0.209100
5294 2433 -0.343200
5295 1820 1.728600
5295 2074 -1.571600
5296 1718 0.106000
5298 429 -1.186700
5298 2072 0.459200
5298 2439 0.227200
5299 497 -0.070400
5299 1003 0.839000
5299 2434 0.613600
5300 647 1.157600
5300 1044 -1.266100
5300 2108 -0.247400
5301 1669 1.006500
5301 2194 0.167800
5302 887 -0.865700
5302 2592 -1.319500
5302 2782 0.497900
5303 660 -0.825000
5303 1132 -0.623200
5303 1949 -2.703600
5304 1191 -1.577400
5305 598 1.424300
5305 2071 0.243500
5306 669 -0.658100
5306 1625 2.683400
5306 2097 -1.145800
5307 1182 -0.639300
5307 1873 1.061400
5307 2063 0.519300
5307 2326 -0.287800
5308 1275 0.049100
5308 2780 1.563300
5309 214 -0.562300
5309 810 -0.043600
5309 897 -1.010700
5309 2720 -0.838800
5309 2959 0.445500
5311 487 -0.105200
5311 544 0.850800
5311 1761 1.131700
5311 2082 -0.310000
5312 185 0.122600
5312 235 0.909100
5312 311 -0.954500
5312 1049 -0.558700
5312 2718 -0.151500
5314 1707 -1.277800
5314 1991 1.127000
5314 2709 0.511400
5315 1179 -0.457200
5315 1382 1.255800
5316 443 -0.665700
5316 568 -1.002500
5316 788 1.902500
5317 177 0.610600
5317 244 0.415100
5318 853 -1.205300
5318 934 0.145600
5318 1181 -0.300300
5318 1592 -0.006600
5318 1743 2.448400
5318 1806 -0.406600
5318 2155 0.469400
5318 2586 1.229600
5318 2946 0.455600
5319 56 -0.609800
5319 130 -1.721000
5319 264 -0.083500
5319 1176 -0.375700
5319 1699 -0.969700
5319 2368 -0.394400
5319 2621 1.318800
5320 87 -1.994300
5320 976 0.975600
5320 2532 -1.098300
5321 1247 -1.007000
5321 2015 0.578000
5321 2946 0.517000
5322 306 -1.719400
5322 638 -0.220200
5322 800 0.466800
5322 2278 -1.182300
5323 305 -0.322000
5323 2714 -1.001700
5324 1727 0.932400
5324 1845 0.315700
5324 2297 0.101700
5324 2552 -0.982500
5325 180 -0.137500
5325 513 -0.256500
5325 2418 -1.373900
5326 503 -0.080800
5326 803 -1.808300
5326 1022 -0.931500
5326 2691 0.061100
5327 991 0.299500
5327 1497 0.560100
5328 1199 -0.899300
5328 2276 -1.490900
5329 56 0.169900
5329 785 -0.853500
5329 1876 0.231900
5329 2911 -0.309600
5330 856 0.053800
5330 1037 -0.091500
5330 1130 1.110300
5330 2458 -0.798300
5330 2964 -0.032100
5331 1427 -0.157800
5331 1722 -0.128900
5331 2156 0.330800
5331 2448 -0.871300
5331 2755 -0.549800
5332 40 -1.394200
5332 1910 0.322100
5332 2659 1.100400
5333 1282 -0.483700
5334 853 -0.303300
5334 1920 -0.573400
5334 2006 -0.557800
5335 1074 0.759200
5335 1509 0.503400
5335 1714 -1.686000
5335 2820 0.603000
5335 2982 -0.020900
5336 995 -0.360100
5336 1687 0.890700
5336 2394 -0.522000
5337 1025 -0.345000
5337 1510 -1.080500
5337 1597 -0.129000
5338 1126 -0.217200
5339 542 0.784700
5339 2123 0.279200
5340 1029 0.022300
5340 2596 1.757400
5341 215 -0.194200
5341 406 0.740900
5342 182 -0.794200
5342 443 -0.712500
5342 1723 -0.729100
5342 2806 0.224500
5343 446 0.152600
5343 2071 1.154000
5343 2172 0.692500
5344 477 1.313400
5344 1989 0.216700
5346 246 -0.681600
5346 1897 0.950300
5346 2283 0.876900
5346 2697 0.273900
5346 2713 -0.885300
5347 1728 -1.418200
5347 1863 0.870900
5348 1244 -0.458700
5348 2375 0.527800
5349 177 0.161600
5350 10 1.804600
5350 788 -1.347700
5350 1112 -1.627900
5350 2226 -0.326300
5350 2407 0.156800
5351 1888 -1.697200
5351 2061 0.649900
5352 601 -0.744600
5352 1102 0.718700
5353 2031 -0.388900
5353 2419 0.030700
5355 14 -0.448200
5355 995 -1.190000
5355 1063 -0.403400
5355 1447 2.288000
5355 2613 2.013000
5356 2464 0.472100
5357 430 -1.008300
5357 660 0.117400
5357 841 1.728300
5357 1946 -0.313000
5358 1649 -1.651700
5359 1800 0.695400
5359 2883 -1.375400
5360 253 -0.205900
5360 464 0.048100
5360 1134 0.251300
5360 1175 -0.485200
5360 2240 -0.703000
5360 2378 -0.459600
5361 317 -1.556300
5362 1000 2.461300
5362 1499 -2.069500
5362 2901 0.081500
5363 540 -0.087500
5363 646 -0.686500
5363 729 -0.845600
5363 1119 -0.553500
5363 2117 0.331200
5363 2462 -0.185800
5364 25 0.813300
5365 208 -1.973100
5365 1644 1.908800
5365 1872 1.019700
5365 2003 -0.676300
5365 2878 1.008700
5365 2915 -0.377900
5366 536 0.539300
5366 1273 -0.825800
5367 83 -0.651400
5367 1342 -0.690400
5367 2519 -0.170000
5367 2610 0.716000
5368 606 0.781300
5368 650 -0.945900
5368 1004 0.072600
5369 353 1.249400
5369 1790 0.395100
5370 184 1.156100
5372 245 0.516500
5372 1903 -0.076900
5372 1928 -1.178900
5373 102 1.544100
5373 752 -0.671200
5373 2463 0.457600
5373 2493 -0.492600
5374 328 0.545500
5374 980 -1.521200
5374 1477 0.445500
5374 2316 -0.443300
5375 2138 -1.039300
5375 2494 0.180100
5375 2749 -0.534300
5376 1542 0.573500
5376 1929 -0.388300
5377 947 -1.105900
5377 2803 0.652600
5378 1674 0.709500
5378 2126 1.490000
5378 2513 1.320600
5378 2841 -0.703200
5379 1407 -1.880000
5379 2147 -2.007700
5380 142 -0.345800
5380 2573 1.219800
5380 2977 1.819800
5381 1209 1.025300
5382 655 0.144100
5383 511 -1.882400
5383 2189 -0.017300
5383 2446 -0.361500
5383 2519 0.831600
5384 575 1.073900
5384 1365 0.563900
5384 2119 -0.788100
5385 864 -2.696100
5385 1082 -0.681800
5385 1385 -1.208200
5385 2134 0.828800
5385 2953 -1.921000
5386 235 -1.495900
5386 2865 -0.434300
5387 1469 -0.083100
5387 1826 -0.508200
5387 2587 -0.657900
5387 2726 -0.022200
5387 2853 -2.074600
5388 859 0.367300
5388 959 -0.304800
5388 1726 -0.025600
5388 2032 -0.471000
5389 1435 -2.052200
5389 2063 1.257600
5389 2479 0.515100
5390 783 0.230000
5390 1171 -0.441900
5390 1518 1.520800
5390 1981 1.226200
5391 528 -0.331300
5391 774 1.772700
5391 2289 0.624700
5392 806 0.419500
5392 894 -0.587300
5392 1215 0.122600
5392 1508 1.261400
5392 1734 0.170600
5393 157 -0.841900
5393 819 -1.590700
5393 1427 0.721800
5393 1560 -0.983500
5393 2041 0.587500
5393 2314 0.571200
5393 2491 -0.423100
5394 2348 0.717300
5394 2648 -0.168200
5395 50 0.226500
5396 690 -0.986700
5396 1886 -2.607400
5396 2768 0.234700
5397 1200 0.672600
5397 1303 1.341600
5398 43 -0.754000
5398 60 1.296200
5398 1150 -0.571600
5398 1452 0.348500
5398 2461 -1.368300
5399 417 1.235600
5399 486 0.581900
5399 699 -1.279900
5399 984 0.764000
5400 174 0.919500
5400 289 -0.287300
5400 862 -1.044800
5400 1464 0.623000
5400 1710 -0.454500
5401 1130 0.004500
5401 1646 0.784600
5402 764 -1.419100
5402 1243 -0.376300
5402 2238 1.556900
5402 2322 1.840100
5402 2492 -0.454900
5403 316 0.409300
5403 771 -2.116100
5404 2289 0.392300
5405 939 0.992900
5405 1620 -0.436200
5405 2776 0.602300
5406 1258 1.210400
5406 2347 -0.528500
