5000 9500
2824 9224 0.175800
2825 5479 0.294900
2828 8439 0.058700
2829 8169 0.060200
2833 2768 0.026700
2834 1482 0.550500
2834 6509 0.563100
2835 2381 0.304600
2837 8223 0.754500
2837 8439 0.671100
2838 4423 0.939800
2838 4939 0.485200
2839 2612 0.518100
2839 5551 0.789200
2839 6276 0.571200
2841 2127 0.766500
2844 1745 0.920200
2845 3732 0.210300
2846 3465 0.608100
2846 4556 0.465700
2848 8069 0.616700
2851 3978 0.203100
2852 959 0.677600
2852 1314 0.017300
2853 4480 0.226600
2854 418 0.914500
2854 5770 0.768400
2854 5791 0.533300
2854 8318 0.068400
2855 5731 0.199600
2855 6496 0.012000
2856 8178 0.966600
2857 5749 0.832200
2858 5371 0.445300
2859 8972 0.990500
2860 5156 0.794300
2861 3275 0.488600
2861 4610 0.130600
2864 570 0.212200
2866 662 0.831100
2866 9486 0.323800
2867 8784 0.738800
2868 8510 0.159900
2870 2361 0.731500
2871 980 0.053700
2872 4392 0.714400
2873 2173 0.121700
2873 7682 0.984000
2873 9212 0.593100
2874 5715 0.269500
2875 170 0.432000
2875 1272 0.930500
2875 6410 0.507900
2876 821 0.064100
2877 5015 0.659100
2878 6605 0.449200
2878 7362 0.147200
2880 1547 0.775200
2880 6471 0.531300
2881 7145 0.087900
2882 1860 0.900500
2883 346 0.868200
2883 4616 0.056300
2883 8873 0.640100
2886 3551 0.889300
2888 2588 0.347700
2892 477 0.666700
2892 2814 0.454500
2892 7523 0.446900
2894 1217 0.017000
2897 6684 0.861400
2898 4185 0.937800
2899 387 0.478800
2899 5946 0.569800
2900 1076 0.992800
2900 3230 0.404100
2902 1638 0.219800
2903 6251 0.866500
2904 7263 0.689000
2905 8286 0.171500
2907 5441 0.009000
2907 6743 0.169100
2907 7924 0.206400
2910 3715 0.901600
2911 1404 0.709100
2911 3395 0.131900
2912 1867 0.425200
2912 5885 0.661400
2912 6588 0.322400
2912 7197 0.597400
2913 2012 0.210600
2913 6266 0.189600
2913 7580 0.208300
2914 3034 0.713300
2915 2957 0.252700
2915 5577 0.270000
2917 6820 0.481800
2917 8455 0.220700
2917 9314 0.354700
2920 700 0.637700
2920 6081 0.749800
2921 6017 0.492400
2922 2090 0.617400
2922 3392 0.319500
2923 5995 0.302500
2923 8319 0.141800
2925 2594 0.844300
2925 6515 0.288200
2926 1083 0.908800
2926 2087 0.113200
2926 2452 0.613900
2927 8367 0.283900
2928 8484 0.508100
2928 9185 0.538900
2929 3100 0.052200
2930 60 0.437100
2930 5487 0.218700
2932 8130 0.918300
2935 708 0.691500
2935 6952 0.115900
2936 1894 0.359600
2937 77 0.306100
2937 3998 0.302200
2939 1815 0.561400
2940 3022 0.796100
2941 399 0.469900
2941 1554 0.791200
2941 6184 0.418800
2947 3585 0.739500
2949 40 0.357500
2952 1306 0.949800
2953 276 0.750100
2953 1463 0.019600
2954 75 0.755200
2954 1476 0.911800
2957 7926 0.347800
2957 9096 0.071300
2963 6364 0.855100
2965 590 0.094400
2966 4451 0.549600
2966 5095 0.915500
2967 2974 0.522000
2967 7538 0.052000
2969 4122 0.440900
2970 4094 0.691200
2970 8069 0.261400
2970 8300 0.895900
2971 4431 0.459700
2974 1847 0.232000
2974 2718 0.195900
2975 7558 0.849700
2976 6691 0.741600
2980 5951 0.662200
2983 2087 0.107100
2985 6563 0.836200
2985 7674 0.454900
2986 75 0.650600
2987 3163 0.904400
2987 8853 0.110700
2988 8272 0.603800
2989 7316 0.016400
2990 6377 0.091200
2992 5296 0.905700
2993 1791 0.547600
2994 2859 0.644200
2994 8033 0.235900
2995 7362 0.620600
2995 8954 0.079000
2997 1387 0.645800
2997 6690 0.176300
2999 2955 0.618900
3001 2709 0.970300
3001 8451 0.669200
3002 2536 0.331800
3002 4240 0.457900
3004 5632 0.024900
3005 2490 0.523100
3006 2615 0.989200
3006 6325 0.723400
3007 505 0.396900
3007 3988 0.590700
3007 5969 0.573200
3009 4396 0.507700
3009 6570 0.145500
3010 1032 0.290900
3010 9182 0.501100
3012 7981 0.141900
3013 2130 0.406400
3013 3147 0.593100
3013 9190 0.809400
3014 2391 0.470600
3014 4517 0.674100
3014 9244 0.757200
3015 3105 0.182100
3016 6675 0.619600
3017 1887 0.769900
3017 7271 0.421100
3020 2003 0.439000
3021 1767 0.488800
3022 4461 0.216800
3024 5928 0.832900
3026 633 0.501500
3028 3268 0.102700
3029 4841 0.364400
3031 5776 0.820800
3032 7481 0.122800
3032 9415 0.649400
3036 2466 0.736600
3036 4072 0.710700
3036 5285 0.105300
3036 8792 0.958600
3037 382 0.423700
3037 4955 0.560100
3038 8104 0.098800
3039 5615 0.483100
3040 9063 0.153600
3042 7869 0.308500
3043 1118 0.130900
3043 1937 0.343500
3044 248 0.663100
3044 3795 0.516200
3044 5114 0.796700
3048 3574 0.576600
3049 2735 0.066900
3049 5290 0.248500
3049 8144 0.908700
3050 6432 0.889500
3051 8793 0.989800
3053 7597 0.323700
3054 5212 0.987400
3054 5553 0.613900
3054 5659 0.652100
3056 2941 0.601300
3056 9455 0.797800
3062 618 0.610400
3063 7533 0.377200
3064 5366 0.174600
3067 2560 0.059900
3067 2568 0.152400
3067 5193 0.383400
3068 5135 0.013100
3073 3406 0.965400
3073 4009 0.318200
3073 4357 0.955600
3074 6855 0.029000
3076 760 0.397200
3076 2671 0.277800
3076 4383 0.361900
3076 8425 0.780500
3077 5287 0.445700
3080 8729 0.057300
3082 2697 0.048000
3082 3328 0.530800
3085 2479 0.766800
3086 2953 0.614600
3086 5175 0.932400
3086 8811 0.781600
3088 2602 0.754900
3088 8015 0.326200
3089 3465 0.522000
3090 5639 0.645600
3090 5871 0.511200
3091 3842 0.662100
3091 4637 0.231300
3094 8195 0.982600
3095 773 0.085900
3096 3009 0.412700
3097 6287 0.985300
3099 1181 0.485300
3100 4679 0.611900
3101 770 0.011200
3101 1494 0.768600
3101 7572 0.741600
3102 1278 0.217300
3103 370 0.397300
3104 3220 0.262600
3109 2162 0.078600
3110 3753 0.220100
3111 1353 0.485000
3111 3172 0.515300
3111 5616 0.839000
3112 2292 0.413200
3112 2832 0.402200
3113 4043 0.952700
3114 1966 0.335100
3114 5225 0.133800
3114 6011 0.695400
3115 8853 0.922800
3118 7978 0.487500
3119 9223 0.505700
3120 2934 0.004600
3120 2973 0.188500
3122 4862 0.779600
3122 7645 0.610800
3124 3539 0.792500
3125 4888 0.837900
3125 6965 0.687400
3126 948 0.081400
3127 141 0.806100
3128 1101 0.134800
3128 3999 0.569900
3129 3478 0.574700
3129 6021 0.016100
3129 9366 0.934800
3132 4746 0.614800
3132 6421 0.668600
3132 6729 0.421800
3134 1555 0.702800
3135 6522 0.470700
3136 650 0.408900
3137 8836 0.988600
3139 428 0.485300
3139 1262 0.117300
3139 6009 0.858100
3141 714 0.342000
3143 6231 0.316400
3144 2254 0.377500
3144 7721 0.869900
3147 3285 0.531400
3149 2311 0.025200
3149 5001 0.248400
3150 2682 0.723700
3151 7279 0.432400
3152 380 0.261500
3154 7538 0.189400
3155 3288 0.214500
3155 5537 0.494900
3155 7324 0.033000
3158 8548 0.372600
3158 9460 0.356700
3159 6944 0.274700
3159 7519 0.264400
3159 8890 0.744500
3161 1225 0.131700
3164 608 0.803100
3164 8375 0.304400
3164 8460 0.342800
3166 830 0.659300
3166 8137 0.039000
3167 6641 0.772100
3169 167 0.690100
3171 9187 0.927200
3172 5303 0.062000
3172 8821 0.687500
3175 6907 0.725700
3175 7595 0.846500
3178 5849 0.553800
3178 9016 0.842400
3179 8561 0.048900
3182 4721 0.758800
3185 8170 0.676000
3186 6169 0.874400
3188 3734 0.330900
3189 1648 0.518500
3191 5066 0.453900
3192 2433 0.179500
3192 6499 0.847400
3192 7939 0.046400
3192 8951 0.523600
3195 7065 0.232700
3196 4535 0.903300
3196 4992 0.541300
3196 8225 0.098700
3197 9015 0.857100
3200 748 0.042700
3200 4250 0.142000
3200 7795 0.217500
3201 4847 0.777500
3201 6390 0.357600
3202 9238 0.025300
3203 4905 0.833800
3204 3047 0.363200
3204 9190 0.788600
3205 4814 0.879700
3208 6348 0.676500
3209 4937 0.545200
3209 5631 0.898900
3210 6336 0.099500
3210 8081 0.090900
3211 4706 0.034200
3211 7062 0.324200
3212 3280 0.166100
3213 8509 0.998100
3214 4456 0.415500
3218 4963 0.754300
3221 3198 0.693300
3221 5679 0.770600
3221 5834 0.912300
3222 5992 0.310700
3223 301 0.204700
3223 4278 0.072900
3225 4770 0.587200
3225 9163 0.542500
3227 1794 0.644100
3227 7599 0.598000
3227 8644 0.450000
3228 6834 0.162600
3231 934 0.764900
3231 6198 0.983300
3231 7290 0.143100
3232 5863 0.827700
3234 5909 0.881100
3236 486 0.070500
3238 930 0.477900
3238 6083 0.738800
3240 5945 0.733700
3240 6541 0.816200
3241 5900 0.533500
3244 8815 0.560800
3245 8912 0.346500
3246 1024 0.550800
3247 7660 0.021100
3248 1147 0.736800
3248 6089 0.834000
3250 1141 0.836300
3250 2736 0.033100
3250 3024 0.912200
3251 211 0.094900
3252 3331 0.850900
3252 3581 0.522200
3252 6279 0.016400
3252 9368 0.129200
3253 8940 0.593200
3254 1401 0.721800
3255 5055 0.037000
3256 1227 0.176200
3256 1342 0.232400
3256 3213 0.715000
3258 3529 0.770600
3259 5514 0.589400
3260 8901 0.872900
3262 148 0.454000
3262 4764 0.983900
3262 5288 0.260000
3262 5933 0.690700
3264 1547 0.596700
3265 8470 0.279300
3267 4462 0.279200
3268 772 0.683800
3268 6141 0.811300
3268 6502 0.076200
3269 5680 0.369400
3269 6962 0.806200
3269 7729 0.958300
3270 2050 0.993700
3272 3122 0.425600
3273 726 0.433200
3273 4385 0.338400
3274 345 0.454700
3274 5463 0.770000
3275 1610 0.755700
3277 492 0.992400
3277 3836 0.203100
3277 4720 0.375400
3277 6480 0.708700
3278 2517 0.163500
3278 5436 0.324000
3278 8131 0.809000
3279 4982 0.219000
3282 9357 0.328400
3283 2866 0.462000
3284 897 0.352300
3284 4305 0.073500
3287 5694 0.505200
3288 1423 0.274200
3289 3231 0.567600
3290 2883 0.027500
3290 4233 0.613700
3293 2717 0.423600
3294 4274 0.645300
3297 4661 0.306100
3298 9239 0.290800
3300 2086 0.430500
3302 7408 0.550300
3303 3604 0.122500
3303 5769 0.130400
3303 7444 0.228800
3304 5145 0.106900
3304 7112 0.093000
3307 3955 0.188600
3308 911 0.683500
3308 2609 0.541500
3308 5227 0.521400
3309 6819 0.941800
3310 8319 0.637500
3311 2573 0.718600
3311 8545 0.424400
3312 4205 0.248400
3313 6823 0.936000
3314 7550 0.802100
3314 7610 0.761600
3319 9358 0.061800
3321 7700 0.906700
3324 2881 0.655600
3326 2110 0.947900
3326 3168 0.545200
3329 3746 0.305300
3329 8678 0.088500
3331 4500 0.421500
3331 5961 0.367500
3332 2960 0.852500
3332 3655 0.983900
3332 6598 0.053900
3334 6 0.357100
3334 4302 0.999100
3335 4684 0.415000
3338 7817 0.380600
3339 1138 0.104600
3339 4557 0.589600
3340 4318 0.146300
3341 220 0.376600
3342 265 0.936400
3342 1925 0.700400
3344 3703 0.242900
3345 7192 0.742100
3345 8422 0.326600
3353 4447 0.370000
3355 930 0.492800
3355 962 0.200600
3355 2548 0.287600
3355 3276 0.292600
3355 3424 0.429800
3356 5622 0.478100
3356 8978 0.931900
3357 1351 0.836200
3357 6423 0.290000
3357 7424 0.958100
3359 65 0.723000
3361 3595 0.864800
3361 4563 0.523200
3362 4332 0.052800
3363 4769 0.960000
3365 8000 0.672200
3366 2227 0.065500
3366 5109 0.979100
3372 3209 0.294800
3373 8297 0.949900
3375 4609 0.173400
3375 6881 0.000900
3376 1779 0.878500
3376 5690 0.850500
3376 8852 0.336400
3376 9062 0.098300
3379 6707 0.628100
3380 6291 0.400400
3380 9283 0.928100
3381 6723 0.880600
3383 855 0.619100
3384 7431 0.893900
3388 1564 0.209100
3390 1476 0.258300
3392 282 0.004100
3392 516 0.090500
3392 8823 0.595800
3392 9218 0.299300
3393 1116 0.775400
3393 8159 0.642400
3393 8794 0.179500
3394 470 0.283300
3395 726 0.135900
3395 2333 0.563500
3396 9056 0.144300
3397 8407 0.856100
3398 2378 0.030400
3398 6186 0.850300
3398 7765 0.232800
3399 6738 0.754900
3399 9311 0.056400
3400 65 0.707600
3400 4122 0.184100
3400 9443 0.994600
3401 3035 0.516700
3401 3593 0.538200
3401 8653 0.271500
3402 8014 0.378300
3404 271 0.512100
3404 7457 0.515400
3407 345 0.468900
3407 943 0.154200
3409 5786 0.215100
3412 2990 0.645200
3412 3922 0.606100
3415 5727 0.182300
3416 90 0.867700
3416 7497 0.527700
3417 3660 0.974500
3418 5979 0.285500
3419 3650 0.949100
3420 7904 0.607600
3421 1302 0.776500
3423 1770 0.063500
3424 5673 0.591200
3424 7196 0.899800
3425 9116 0.509800
3426 2074 0.532800
3426 8682 0.798600
3427 2622 0.655100
3428 2614 0.463100
3430 1291 0.557300
3431 5862 0.743000
3433 3288 0.514300
3433 4416 0.120800
3433 7346 0.268100
3435 2343 0.924900
3437 8305 0.589400
3438 558 0.539200
3438 6836 0.937300
3442 8949 0.255600
3443 1796 0.911900
3443 9119 0.557100
3444 418 0.738700
3446 9 0.684300
3447 4121 0.139700
3448 4557 0.973500
3455 120 0.424500
3455 4406 0.076200
3457 880 0.107900
3458 1780 0.972200
3458 5818 0.570400
3462 3814 0.483800
3463 929 0.645000
3464 1841 0.218200
3468 3645 0.694900
3468 7643 0.245800
3469 3294 0.633600
3469 5303 0.960100
3471 27 0.726400
3472 1257 0.969700
3473 1900 0.762100
3473 8255 0.525100
3474 367 0.446800
3474 1345 0.638400
3474 5488 0.307100
3474 9076 0.443400
3475 4221 0.665300
3475 7091 0.822300
3476 493 0.319000
3476 4158 0.657000
3478 1320 0.505400
3479 1511 0.157400
3481 1476 0.305100
3481 8963 0.105100
3482 6280 0.870600
3482 6716 0.679000
3483 2839 0.826900
3483 8274 0.946100
3488 3157 0.630600
3490 1293 0.513400
3490 4151 0.556000
3491 4537 0.987400
3493 1170 0.626900
3494 5720 0.852000
3495 2154 0.490300
3495 6595 0.020000
3496 1673 0.243800
3498 1540 0.550100
3498 5526 0.101600
3499 6319 0.474300
3500 238 0.174500
3501 1404 0.325400
3502 4883 0.110400
3504 463 0.428200
3504 4683 0.719000
3504 5419 0.767600
3505 487 0.927200
3506 4666 0.757000
3508 3598 0.332500
3510 1750 0.880600
3510 2318 0.525600
3511 7081 0.267300
3511 8737 0.168200
3512 2216 0.045000
3512 3004 0.170800
3513 131 0.925800
3513 5345 0.108600
3515 2424 0.834100
3516 8745 0.151800
3518 5987 0.855900
3519 6164 0.598600
3519 8664 0.197800
3520 3436 0.797500
3521 5691 0.787400
3524 7404 0.095600
3525 5775 0.171400
3527 3651 0.602800
3527 5733 0.325100
3529 1794 0.267300
3529 9346 0.789300
3530 1226 0.616600
3530 2332 0.686500
3530 3181 0.697400
3530 7488 0.932000
3532 8473 0.120200
3533 2974 0.606900
3534 7349 0.489900
3536 5864 0.529700
3540 7650 0.221900
3540 9063 0.748200
3542 5023 0.258200
3543 4988 0.199100
3543 6976 0.871500
3544 1263 0.027200
3546 807 0.036300
3546 2538 0.438000
3547 1204 0.065700
3548 5911 0.979400
3548 8372 0.628900
3552 32 0.656300
3552 4328 0.327900
3552 5089 0.475500
3555 7155 0.016200
3556 5540 0.200000
3557 3943 0.858500
3557 6169 0.067500
3558 1738 0.310700
3558 6388 0.826600
3558 6504 0.611900
3559 1894 0.914600
3560 8165 0.884100
3562 7257 0.245300
3563 2353 0.958200
3563 5546 0.452300
3563 6550 0.888600
3567 2824 0.464900
3568 4223 0.585200
3571 2180 0.011700
3572 1611 0.728400
3573 9035 0.415300
3575 5362 0.118600
3575 6066 0.596300
3575 7902 0.004700
3576 3573 0.939500
3578 1986 0.691400
3578 8168 0.271800
3579 6535 0.753700
3581 4162 0.658300
3582 7232 0.283700
3583 1355 0.535600
3583 8010 0.060200
3587 7018 0.677400
3590 4957 0.922900
3590 7240 0.466600
3591 2738 0.368800
3596 1977 0.917400
3597 7098 0.011600
3597 8487 0.929200
3599 6599 0.693400
3600 3065 0.821200
3600 7391 0.857700
3601 3205 0.110600
3601 7215 0.705000
3603 7663 0.551700
3604 5079 0.520600
3605 1560 0.313700
3606 3554 0.161400
3606 5568 0.319700
3608 4237 0.671100
3608 7405 0.524000
3611 2945 0.607800
3611 9293 0.760300
3612 7763 0.163900
3613 6402 0.494400
3614 1309 0.764700
3614 4957 0.300800
3614 5947 0.838900
3615 1822 0.679800
3615 8851 0.328500
3617 9119 0.538300
3620 4755 0.837800
3621 7815 0.243000
3624 8355 0.019500
3624 8922 0.607500
3625 4217 0.538800
3628 3671 0.226300
3628 8060 0.919900
3629 3650 0.936000
3630 2549 0.488600
3632 6775 0.697600
3633 3741 0.516600
3633 5346 0.285200
3633 7351 0.009500
3634 4849 0.292900
3635 3673 0.666500
3641 1846 0.155100
3641 3573 0.225600
3641 5681 0.877600
3642 1623 0.605700
3643 1186 0.646800
3643 1503 0.069200
3643 4136 0.218500
3643 5442 0.780000
3644 1514 0.629100
3645 2258 0.070600
3645 4525 0.657200
3645 5666 0.519700
3646 886 0.947500
3646 1011 0.020900
3647 2218 0.728700
3648 2992 0.398500
3648 7411 0.687200
3651 2111 0.073100
3651 3079 0.758000
3652 1186 0.050700
3653 5147 0.642400
3655 9390 0.500800
3656 2715 0.530100
3657 6898 0.738300
3658 3 0.274600
3660 8804 0.238000
3661 6847 0.759900
3668 5230 0.960100
3668 7828 0.166200
3669 2053 0.378600
3670 1713 0.096800
3670 6548 0.934600
3671 779 0.802900
3671 4832 0.730200
3671 6016 0.794700
3671 9184 0.573600
3672 4494 0.361700
3674 8180 0.161300
3674 8188 0.886400
3678 2546 0.902000
3679 829 0.758600
3681 4360 0.361800
3681 5581 0.496200
3685 5516 0.658700
3686 8504 0.289000
3688 6305 0.143100
3689 4305 0.308100
3689 5090 0.347400
3691 7951 0.139500
3691 9017 0.216200
3692 3048 0.555800
3692 3982 0.051200
3693 1830 0.417400
3693 9437 0.711600
3694 2872 0.879300
3695 763 0.601500
3695 7675 0.465000
3697 7951 0.815400
3700 3277 0.322100
3700 8606 0.376400
3701 9331 0.138000
3702 2871 0.653600
3703 3088 0.025500
3704 1633 0.233700
3704 5339 0.978800
3706 3613 0.943000
3706 4237 0.981100
3706 8038 0.067000
3707 7010 0.195300
3708 5043 0.423400
3711 3206 0.537100
3712 2139 0.463300
3712 3276 0.625900
3712 5644 0.502600
3715 5175 0.791800
3716 400 0.710400
3716 1595 0.569400
3718 2787 0.157100
3718 3492 0.625600
3718 4138 0.925800
3720 4129 0.983200
3720 5748 0.723200
3721 8940 0.187600
3722 4057 0.860100
3722 8095 0.129100
3723 3487 0.743500
3724 2821 0.047900
3725 8853 0.649700
3727 147 0.059500
3729 1902 0.919800
3729 5476 0.171700
3730 311 0.088000
3730 665 0.304500
3730 3267 0.671600
3730 5190 0.204400
3731 516 0.974800
3732 1213 0.039600
3733 4442 0.491800
3733 7844 0.640900
3735 2335 0.405000
3737 4475 0.057100
3738 2518 0.630300
3738 3700 0.214600
3738 8340 0.629700
3740 8612 0.394600
3742 2915 0.796100
3742 8649 0.879000
3743 1983 0.780100
3743 6255 0.702500
3743 7097 0.420700
3745 3000 0.643900
3745 3739 0.078300
3745 6002 0.380700
3746 7487 0.437700
3749 650 0.407000
3749 6056 0.273800
3751 3228 0.231400
3752 4100 0.737900
3754 7300 0.879400
3754 8991 0.772500
3755 8707 0.035800
3756 5260 0.554300
3756 6265 0.588200
3756 7045 0.246200
3758 757 0.398400
3758 5228 0.806800
3759 622 0.301800
3759 3631 0.489600
3761 2944 0.781300
3764 6634 0.450000
3764 7358 0.833200
3766 4125 0.676700
3767 4688 0.086600
3768 669 0.980700
3768 7079 0.566400
3768 7488 0.207700
3769 5620 0.095600
3770 9106 0.062500
3772 4388 0.025800
3772 4890 0.334100
3773 6923 0.556800
3774 6955 0.845900
3775 3474 0.626800
3775 5129 0.599900
3776 1680 0.210600
3779 8595 0.253900
3782 4294 0.652000
3782 9119 0.328900
3783 3268 0.523200
3783 8159 0.124700
3783 8230 0.452700
3784 1708 0.992600
3785 3475 0.399200
3786 7692 0.061900
3788 8541 0.293000
3789 5519 0.552300
3789 7655 0.740100
3790 31 0.318400
3790 655 0.493900
3790 896 0.628700
3793 5106 0.753100
3794 8840 0.693900
3795 1963 0.136900
3796 7932 0.907000
3798 5690 0.378900
3799 9296 0.529600
3801 4909 0.988600
3802 1656 0.958200
3807 2043 0.817600
3807 6078 0.423900
3810 6477 0.818000
3812 3538 0.444500
3812 4223 0.380300
3812 5494 0.707200
3813 5577 0.238900
3814 576 0.175800
3814 6543 0.238100
3816 958 0.283600
3817 6361 0.040600
3817 8840 0.551400
3818 9024 0.942500
3819 275 0.787800
3819 746 0.241400
3819 4155 0.696000
3820 1329 0.015300
3823 2549 0.768500
3826 9031 0.331900
3827 2438 0.322300
3827 4209 0.765400
3828 3688 0.384200
3828 8432 0.218600
3830 2045 0.563300
3831 8513 0.220600
3833 1721 0.162600
3834 2750 0.399600
3834 4056 0.020400
3836 4087 0.423300
3836 4818 0.003300
3836 4897 0.044900
3836 7364 0.189100
3838 7139 0.201300
3840 5268 0.600300
3841 1024 0.231700
3841 3422 0.566500
3841 3983 0.550700
3844 1725 0.338000
3844 3901 0.989900
3845 1301 0.148400
3845 8602 0.851300
3847 8990 0.787200
3849 2776 0.524300
3850 4040 0.018800
3850 4985 0.263500
3851 5310 0.998600
3854 4509 0.710500
3856 7060 0.218100
3857 1509 0.641600
3857 2254 0.121100
3859 2286 0.556700
3859 6083 0.788000
3861 3173 0.414500
3861 6665 0.083700
3862 2191 0.587100
3863 583 0.639300
3863 6732 0.125200
3865 2989 0.865300
3869 1405 0.487800
3871 6455 0.276000
3874 5860 0.311500
3874 7996 0.666600
3875 3564 0.500100
3875 5949 0.444100
3876 1275 0.325600
3876 6384 0.565900
3877 713 0.015200
3878 8017 0.552800
3884 6779 0.935800
3885 635 0.481800
3886 529 0.328500
3886 6018 0.803100
3887 9125 0.143500
3891 2492 0.078600
3894 651 0.445400
3895 2687 0.465500
3895 6516 0.736700
3897 753 0.699000
3900 136 0.533100
3901 2850 0.206300
3901 6080 0.157000
3901 6818 0.402200
3902 5655 0.437600
3902 6051 0.975100
3903 3912 0.926700
3905 133 0.308100
3905 4003 0.862600
3905 4122 0.560200
3906 1034 0.544200
3906 1369 0.842300
3906 3759 0.788000
3908 7727 0.536400
3909 2910 0.001800
3912 12 0.370200
3912 1159 0.436100
3913 3822 0.633200
3914 3278 0.146800
3914 5913 0.565400
3915 9462 0.403100
3916 8104 0.054000
3917 6759 0.136000
3918 3796 0.390500
3920 6429 0.457600
3921 8146 0.331900
3922 3169 0.857300
3922 4279 0.607200
3923 9389 0.197100
3924 4654 0.143500
3924 5027 0.767400
3925 6510 0.652700
3927 6555 0.342300
3928 1242 0.056600
3931 6142 0.420400
3931 6918 0.460900
3934 2308 0.535500
3940 3302 0.828400
3944 2720 0.998400
3944 3540 0.382400
3945 6301 0.190100
3945 6314 0.992400
3946 8312 0.679900
3948 2542 0.934900
3948 4878 0.636400
3948 6052 0.648700
3949 2461 0.382600
3949 7625 0.027900
3950 5965 0.593100
3951 7109 0.731300
3952 3749 0.653100
3953 9094 0.062000
3954 8468 0.153000
3955 2944 0.755700
3957 1030 0.495800
3959 6462 0.384400
3960 9193 0.288300
3960 9308 0.186400
3961 1279 0.947300
3962 527 0.398100
3962 3470 0.139200
3966 1235 0.541400
3968 1057 0.030500
3969 4694 0.548500
3970 70 0.396600
3971 6701 0.760900
3972 6947 0.162800
3973 5120 0.468100
3973 5123 0.593600
3974 910 0.085300
3975 8413 0.497100
3976 2520 0.776900
3978 6489 0.133800
3979 2992 0.700200
3980 4240 0.830700
3980 7855 0.513100
3980 8578 0.004800
3981 5968 0.356700
3981 6496 0.973000
3983 2979 0.144700
3983 3947 0.774800
3984 274 0.361000
3988 3468 0.281600
3989 2030 0.543400
3989 8704 0.407200
3989 8731 0.920300
3990 6529 0.356900
3991 3 0.112500
3991 3006 0.255100
3992 7257 0.155700
3994 1112 0.813100
3994 8592 0.629600
3995 4026 0.659400
4000 7391 0.664100
4001 1813 0.547300
4001 5127 0.285900
4001 8535 0.097300
4002 57 0.831200
4002 5463 0.315000
4002 6592 0.598800
4003 1616 0.468800
4004 3168 0.658200
4004 5893 0.261000
4004 7418 0.284500
4005 202 0.691100
4005 3544 0.973500
4005 5267 0.282600
4006 798 0.854000
4006 2184 0.901300
4007 4169 0.837800
4009 8036 0.752300
4010 5637 0.259100
4011 3476 0.947100
4011 7091 0.847100
4014 8637 0.842400
4015 5240 0.777200
4016 4675 0.473800
4016 9451 0.851200
4020 1903 0.929200
4022 4026 0.024200
4022 5299 0.729100
4025 4289 0.466300
4025 7440 0.591200
4026 701 0.984500
4027 188 0.847000
4027 304 0.976700
4027 6646 0.344900
4029 1093 0.277400
4029 5563 0.316400
4030 2090 0.336500
4031 4923 0.548100
4032 5645 0.285200
4033 2432 0.915900
4035 2272 0.670700
4036 9260 0.785500
4041 3684 0.183000
4042 286 0.140900
4042 1463 0.055700
4043 2069 0.618400
4043 4199 0.589900
4044 6126 0.375000
4046 6758 0.022600
4046 9186 0.159300
4049 9079 0.506800
4051 566 0.787200
4053 6052 0.762000
4053 6788 0.934300
4054 1009 0.795200
4054 6439 0.454300
4055 3519 0.344400
4055 3923 0.132900
4055 7168 0.561200
4056 885 0.207600
4056 4682 0.118000
4056 6683 0.767700
4057 7738 0.457300
4058 2216 0.725800
4064 226 0.106700
4065 8013 0.439100
4067 2737 0.557400
4068 2217 0.855600
4069 5496 0.911900
4071 1796 0.351300
4072 2817 0.372400
4072 6748 0.102200
4073 587 0.657600
4073 7444 0.218800
4074 4374 0.866400
4076 7948 0.393400
4076 9325 0.453900
4077 1885 0.181800
4079 8804 0.067400
4080 9470 0.784600
4081 4339 0.801900
4082 9088 0.463400
4084 718 0.852400
4084 9391 0.625600
4085 1468 0.180500
4086 458 0.030100
4087 3227 0.129800
4087 5022 0.315600
4088 1060 0.731500
4088 1923 0.773000
4088 4528 0.148600
4088 7203 0.795800
4089 8659 0.165300
4090 552 0.717100
4091 1210 0.078600
4092 3520 0.393900
4093 2048 0.815800
4093 5343 0.530000
4095 9247 0.947400
4097 2068 0.316700
4097 3169 0.578200
4099 7182 0.190200
4103 5391 0.392300
4104 8117 0.998800
4105 4737 0.343700
4105 6211 0.908600
4107 415 0.697700
4108 648 0.029800
4110 6361 0.481300
4111 5514 0.676900
4111 5850 0.402500
4117 267 0.154100
4117 460 0.561200
4118 1220 0.949300
4119 2859 0.959300
4119 9329 0.989900
4120 7873 0.836000
4121 1548 0.654100
4122 1634 0.869200
4123 1429 0.863800
4123 5994 0.761900
4126 2712 0.165300
4127 1508 0.079500
4127 4136 0.508900
4128 472 0.093000
4129 2167 0.437900
4129 2884 0.312000
4129 3410 0.379200
4130 5174 0.995600
4131 2610 0.869500
4132 323 0.947900
4132 3917 0.254300
4132 6159 0.048500
4133 2326 0.831800
4134 3039 0.688700
4135 800 0.596000
4135 1470 0.214700
4136 667 0.535200
4138 199 0.055800
4139 4691 0.431000
4139 5748 0.190700
4140 5177 0.327800
4141 442 0.937700
4141 8892 0.847400
4144 960 0.257000
4144 4839 0.377200
4144 5787 0.733500
4144 8748 0.782200
4145 7408 0.011600
4145 7831 0.221700
4147 2770 0.067100
4147 6737 0.705700
4147 7622 0.875900
4148 1622 0.277500
4148 1653 0.692800
4149 8035 0.139000
4149 8778 0.374800
4154 4707 0.835900
4154 6957 0.695700
4155 391 0.694900
4155 818 0.853400
4155 6580 0.294600
4156 4249 0.651000
